GKZ,Gemeindeverbandsname,Deutschlandatlas_VBGEM1223__pendel,Deutschlandatlas_VBGEM1222__preis_miet_best,Deutschlandatlas_VBGEM1222__reg_energie,Deutschlandatlas_VBGEM1219__oenv,Deutschlandatlas_VBGEM1219__p_ozmz_miv,Deutschlandatlas_VBGEM1219__p_ozmz_oev
100440115,"Saarlouis, Kreisstadt",12.79,6.62,0.587346285681366,99.9,3.28,17.01
100440116,Saarwellingen,14.39,5.71,0.670812810103744,92.2,8.11,26.25
100440117,Schmelz,17.54,5.45,1.96226575056745,78.7,12.02,32.85
100440118,Schwalbach,13.76,5.92,1.23029054249234,75.7,7.78,27.98
100440119,Überherrn,17.34,5.6,1.58943453822207,97.5,11.83,35.59
100440120,Wadgassen,14.65,5.81,0.331923718852844,98.5,7.72,24.55
100440121,Wallerfangen,13.33,5.88,0.48519747809361,97.8,7.64,27.64
100440122,Bous,13.71,5.72,0.516890857547838,99.9,7.65,22.61
100450111,"Bexbach, Stadt",16.23,5.64,0.780497165854211,97.5,8.28,20.36
100450112,"Blieskastel, Stadt",17.8,5.66,1.13273300395257,98.3,4.9,12.84
100450113,Gersheim,22.61,5.02,1.32555348396271,95.4,13.47,26.99
100450114,"Homburg, Kreisstadt",14.41,6.61,0.915691538406979,99.4,4.22,13.46
100450115,Kirkel,17.25,6.23,0.962355020238918,97.2,6.08,18.43
100450116,Mandelbachtal,17.21,5.66,1.0098925799735,91.7,11.44,28.53
100450117,"St. Ingbert, Stadt",12.85,6.3,0.496625653112222,99.8,3.63,13.14
100460111,Freisen,22.11,4.86,14.246998351718,89.7,10.95,23.96
100460112,Marpingen,19.36,4.99,2.13013568193256,96.8,12.48,26.0
100460113,Namborn,19.71,4.99,0.787093096988039,97.7,6.97,18.15
100460114,Nohfelden,24.04,5.16,10.9521849204751,97.6,13.36,28.71
100460115,Nonnweiler,21.95,5.08,1.26222144030026,96.1,11.53,17.0
100460116,Oberthal,20.21,5.27,3.15774606891937,97.0,12.49,23.05
100460117,"St. Wendel, Kreisstadt",17.78,6.05,0.816071727318923,97.1,4.62,12.62
100460118,Tholey,22.43,5.39,2.74385287828947,96.6,15.43,29.34
10550007,Bosau,26.73,6.45,2.15067338003503,,,
10585896,Eidertal,20.17,,,,,
10605043,Auenland Südholstein,25.56,7.46,1.63541210852307,,,
10620076,Tangstedt,22.33,8.15,0.579306819923372,,,
11000000,"Berlin, Stadt",10.54,7.67,0.0795237133283501,99.5,10.9,23.39
12051000,"Brandenburg an der Havel, Stadt",20.53,5.88,1.41824657310927,97.1,6.89,12.96
12052000,"Cottbus, Stadt",,,,98.8,6.77,10.45
120520000,"Cottbus/Chóśebuz, Stadt",19.7,5.58,1.80855211777119,,,
12053000,"Frankfurt (Oder), Stadt",24.03,5.41,1.01356938004465,97.8,5.14,11.07
12054000,"Potsdam, Stadt",17.31,7.85,0.607201044414536,98.7,7.64,14.82
120600005,Ahrensfelde,20.11,7.87,13.492214519573,92.0,11.32,34.18
120600020,"Bernau bei Berlin, Stadt",23.2,7.17,0.334517042463088,98.2,4.65,11.35
120600052,"Eberswalde, Stadt",23.26,5.93,3.487181688816,98.2,3.67,11.6
120600181,Panketal,23.76,7.66,0.434906348901889,96.6,9.45,22.67
120600198,Schorfheide,34.5,5.97,1.41855940304331,78.2,14.4,41.12
120600269,Wandlitz,28.65,7.12,0.756873382011284,76.7,17.49,42.09
120600280,"Werneuchen, Stadt",26.98,6.21,30.259906820365,75.9,19.21,32.8
120605003,Biesenthal-Barnim,27.51,5.72,12.2921726771654,82.0,13.58,25.51
120605006,Joachimsthal (Schorfheide),32.25,5.23,0.683840871021776,77.7,20.54,37.4
120605011,Britz-Chorin-Oderberg,28.97,4.72,5.07865183481652,79.9,11.3,21.5
120610020,Bestensee,27.29,7.14,1.43129982086879,78.2,10.22,18.13
120610112,Eichwalde,25.14,7.99,0.206627953667954,96.2,10.89,23.1
120610217,Heidesee,29.57,6.33,1.07962068500539,54.8,16.12,32.19
120610219,Heideblick,30.28,4.17,45.6670841958042,72.6,10.47,24.12
120610260,"Königs Wusterhausen, Stadt",24.79,6.69,1.91217146600221,91.8,5.4,10.74
120610316,"Lübben (Spreewald) / Lubin (Błota), Stadt",27.13,5.85,1.56998746956895,,,
120610320,"Luckau, Stadt",28.08,4.7,21.5113858541206,83.8,5.58,13.95
120610329,Märkische Heide/Markojska Góla,32.24,4.66,26.3106659009699,,,
120610332,"Mittenwalde, Stadt",24.26,7.25,1.40423472701441,78.9,12.07,21.47
120610433,Schönefeld,20.38,9.28,0.581738708667988,96.4,8.11,19.19
120610444,Schulzendorf,24.54,7.97,0.335961775456919,96.2,9.56,21.93
120610540,"Wildau, Stadt",22.86,7.52,0.221841405680991,98.4,3.64,7.69
120610572,Zeuthen,25.18,7.98,0.28842476720912,95.1,6.65,22.26
12061316,"Lübben (Spreewald), Stadt",,,,89.8,4.18,10.26
12061329,Märkische Heide,,,,33.2,20.62,30.29
120615108,Schenkenländchen,33.12,6.33,4.6870153643547,72.0,21.85,31.55
120615113,Lieberose/Oberspreewald,32.87,4.72,33.6924721594121,58.1,21.83,45.95
120615114,Unterspreewald,26.29,5.05,15.7847777283346,66.6,18.2,34.85
120620092,"Doberlug-Kirchhain, Stadt",26.72,4.71,10.3434364481842,85.5,15.32,29.63
120620124,"Elsterwerda, Stadt",20.38,5.0,5.40980852156058,88.0,4.0,7.9
120620140,"Finsterwalde, Stadt",21.3,5.1,7.97347551352705,92.5,3.9,7.78
120620224,"Herzberg (Elster), Stadt",24.09,5.24,4.38157851334326,86.0,4.5,9.97
12062024,"Bad Liebenwerda, Stadt",,,,89.0,5.2,11.03
120620410,Röderland,20.5,4.7,6.40044847837694,74.4,8.62,15.31
120620461,"Schönewalde, Stadt",31.78,4.68,14.2287087217044,75.0,16.81,37.45
120620469,"Sonnewalde, Stadt",24.82,4.79,4.31877721678763,87.7,11.55,32.22
12062128,"Falkenberg/Elster, Stadt",,,,81.4,17.83,25.56
12062341,"Mühlberg/Elbe, Stadt",,,,88.1,20.18,34.97
12062500,"Uebigau-Wahrenbrück, Stadt",,,,78.0,11.94,23.97
120625031,Liebenwerda,24.99,4.87,17.7423802642444,,,
120625202,Elsterland,25.78,4.61,1.66476200181159,89.4,15.66,30.85
120625205,Kleine Elster (Niederlausitz),24.6,4.51,27.1303136005995,81.3,11.19,23.79
120625207,Plessa,26.13,4.56,2.75581700987778,73.9,8.47,21.43
120625209,Schlieben,27.5,4.64,17.3095221085152,78.7,15.85,31.67
120625211,Schradenland,24.14,4.48,2.21070073834795,90.9,15.33,31.88
120630036,Brieselang,26.68,7.52,3.53371055038878,94.2,12.52,21.15
120630056,Dallgow-Döberitz,25.76,8.43,1.02081154673903,87.2,11.91,21.21
120630080,"Falkensee, Stadt",22.86,8.4,0.33406184439584,97.5,6.27,12.32
120630148,"Ketzin/Havel, Stadt",24.49,5.89,4.42042313410645,93.4,20.05,39.39
120630189,Milower Land,27.29,4.89,12.6611540909091,52.9,13.68,29.05
120630208,"Nauen, Stadt",24.43,6.65,9.31263921041753,87.5,6.35,11.48
120630244,"Premnitz, Stadt",23.89,4.89,0.23585974805039,98.1,11.42,25.81
120630252,"Rathenow, Stadt",26.61,5.21,0.893357563930561,91.9,3.54,6.78
120630273,Schönwalde-Glien,22.22,6.7,0.594743354460316,90.7,12.35,25.75
120630357,Wustermark,27.0,7.07,13.6636323017762,98.7,11.97,26.54
120635302,Friesack,37.54,5.45,3.15738670694864,83.7,23.02,34.21
120635306,Nennhausen,32.32,4.99,3.3871433461703,67.7,18.21,27.6
120635309,Rhinow,30.1,4.71,2.37170967741935,57.6,19.82,36.1
120640029,"Altlandsberg, Stadt",23.87,6.83,3.64627314437194,87.0,10.32,28.83
120640044,"Bad Freienwalde (Oder), Stadt",26.13,4.81,2.43384101941748,87.1,4.91,9.88
120640136,Fredersdorf-Vogelsdorf,26.55,7.43,0.379452542256895,91.3,10.56,16.72
120640227,Hoppegarten,22.75,8.58,0.585051058530511,98.8,5.21,21.58
120640274,Letschin,34.05,4.55,4.14282628629648,24.0,24.43,52.66
120640317,"Müncheberg, Stadt",33.18,5.69,4.89600704523038,67.5,21.0,37.89
120640336,Neuenhagen bei Berlin,24.57,8.02,0.515622949101012,98.1,4.24,10.6
120640380,Petershagen/Eggersdorf,28.51,7.55,0.358344262295082,96.0,13.11,21.46
120640428,Rüdersdorf bei Berlin,22.04,5.95,1.6175654427376,79.6,13.22,28.72
120640448,"Seelow, Stadt",29.26,5.0,14.8414497157072,88.7,2.96,14.94
120640472,"Strausberg, Stadt",26.84,6.11,0.339860444704506,92.3,5.45,15.56
120640512,"Wriezen, Stadt",31.19,5.07,16.9014943913585,78.3,15.27,27.69
120645403,Falkenberg-Höhe,31.35,4.79,24.9063931987248,61.0,12.25,24.45
120645404,Golzow,41.7,4.46,3.34080252734817,61.4,16.17,29.94
120645406,Lebus,27.52,5.13,11.9622090322581,70.2,15.05,28.44
120645408,Märkische Schweiz,29.78,6.02,12.5735196160656,61.3,14.38,42.86
120645412,Seelow-Land,33.12,4.83,41.9402804891731,44.3,10.77,22.86
120645414,Barnim-Oderbruch,34.39,4.97,47.3308910876993,30.8,18.91,42.88
12064910,Neuhardenberg,,,,72.3,15.42,28.56
120650036,Birkenwerder,22.9,7.28,0.327369856283012,60.2,13.93,23.6
120650084,"Fürstenberg/Havel, Stadt",36.54,4.86,0.947381877579092,80.1,21.24,39.99
120650096,Glienicke/Nordbahn,18.5,8.45,0.181435791686883,98.4,16.36,39.95
120650136,"Hennigsdorf, Stadt",18.41,6.14,0.314100830589644,98.6,4.59,7.86
120650144,"Hohen Neuendorf, Stadt",22.16,8.09,0.3336039279266,92.6,11.93,25.09
120650165,"Kremmen, Stadt",25.89,6.03,4.11528428222594,73.8,21.56,34.36
120650180,Leegebruch,21.95,7.46,0.2499450390512,79.2,12.06,18.99
120650193,"Liebenwalde, Stadt",30.51,4.99,1.24402209328275,86.5,16.37,42.98
120650198,Löwenberger Land,32.92,5.2,5.18358589097572,64.1,13.85,32.47
120650225,Mühlenbecker Land,19.39,7.54,0.639321453798241,83.0,18.86,40.56
120650251,Oberkrämer,25.9,6.57,1.48185821325648,89.3,13.9,25.18
120650256,"Oranienburg, Stadt",22.56,6.63,0.566870371921595,83.8,4.95,18.18
120650332,"Velten, Stadt",20.28,6.53,0.405036783644559,87.6,12.81,14.35
120650356,"Zehdenick, Stadt",28.08,5.18,15.0422974478657,76.2,5.02,14.55
120655502,Gransee und Gemeinden,32.97,5.07,5.65119555843036,69.9,7.8,17.94
120660052,"Calau/Kalawa, Stadt",26.21,4.85,17.9456660574413,,,
120660112,"Großräschen/Rań, Stadt",24.32,4.83,13.3930609828301,,,
120660176,"Lauchhammer, Stadt",22.17,4.97,0.903893233401683,89.0,4.91,10.2
120660196,"Lübbenau/Spreewald / Lubnjow/Błota, Stadt",25.52,4.94,3.52723381660944,,,
120660285,Schipkau,21.18,4.76,49.1320264771877,98.4,9.2,17.75
120660296,"Schwarzheide, Stadt",19.17,4.78,8.11354074986798,94.6,3.67,4.56
120660304,"Senftenberg/Zły Komorow, Stadt",19.01,5.35,6.58758231147191,,,
120660320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",25.07,4.77,12.1409926194484,,,
12066052,"Calau, Stadt",,,,66.8,18.6,33.42
12066112,"Großräschen, Stadt",,,,83.0,4.04,10.12
12066196,"Lübbenau/Spreewald, Stadt",,,,85.5,4.18,15.85
12066304,"Senftenberg, Stadt",,,,93.7,5.62,12.29
12066320,"Vetschau/Spreewald, Stadt",,,,84.2,13.69,29.8
120665601,Altdöbern,26.76,4.64,31.7101256290439,64.2,13.54,33.57
120665606,Ortrand,25.53,5.22,7.4232058872168,86.6,11.2,32.23
120665607,Ruhland,21.97,5.08,1.77641787305122,60.1,9.1,17.73
120670036,"Beeskow, Stadt",23.98,5.67,4.89401802679659,85.1,3.12,8.17
120670120,"Eisenhüttenstadt, Stadt",16.74,5.42,0.728308683937824,97.3,4.06,9.79
120670124,"Erkner, Stadt",25.45,6.04,0.228286967418546,99.4,2.74,6.69
120670137,"Friedland, Stadt",30.88,4.96,26.5399025692359,22.5,14.15,26.37
120670144,"Fürstenwalde/Spree, Stadt",24.8,6.16,2.26344847760828,95.8,4.77,8.86
120670201,Grünheide (Mark),28.71,7.32,1.02088505244755,65.8,10.08,25.03
120670426,Rietz-Neuendorf,29.67,5.02,16.2553047550432,44.8,13.15,24.56
120670440,Schöneiche bei Berlin,25.0,7.79,0.401145107289606,91.6,10.45,29.05
120670481,"Storkow (Mark), Stadt",27.62,5.81,1.30825231286796,60.5,22.18,41.33
120670493,Tauche,30.6,4.49,3.15357520486386,52.3,13.73,28.19
120670544,Woltersdorf,26.16,7.89,0.394280751173709,99.3,8.32,18.96
120675701,Brieskow-Finkenheerd,23.46,5.83,2.36939909897973,61.4,16.17,32.74
120675705,Neuzelle,20.44,5.06,8.3240153196811,41.2,12.49,27.53
120675706,Odervorland,30.45,5.06,29.3052521755762,57.5,16.64,30.49
120675707,Scharmützelsee,27.88,6.95,2.71128977062523,80.1,15.83,30.28
120675708,Schlaubetal,27.36,6.19,5.026382806245,68.1,16.68,28.66
120675709,Spreenhagen,28.41,6.24,4.96803933147632,78.6,9.5,22.4
120680117,Fehrbellin,28.67,6.27,2.71780646580163,66.4,20.22,33.47
120680181,Heiligengrabe,26.36,4.68,78.1549136197441,18.7,14.02,19.27
120680264,"Kyritz, Stadt",27.11,4.94,5.10683653846154,81.1,5.39,7.75
120680320,"Neuruppin, Stadt",19.98,5.9,1.60018531602062,93.2,5.67,9.87
120680353,"Rheinsberg, Stadt",26.78,5.36,1.08739921992954,70.2,26.99,45.55
120680468,"Wittstock/Dosse, Stadt",27.07,4.97,1.50943264322178,80.8,7.26,10.47
120680477,Wusterhausen/Dosse,31.59,4.91,13.1709952169457,50.1,12.56,20.77
120685804,Lindow (Mark),28.08,5.23,1.33228448275862,59.9,15.9,29.07
120685805,Neustadt (Dosse),33.66,4.76,23.5884637904468,66.6,17.54,29.06
120685807,Temnitz,24.12,5.27,15.7596987074458,53.0,15.89,26.01
120690017,"Beelitz, Stadt",27.17,6.74,0.7463980633936,80.6,6.89,15.56
120690020,"Bad Belzig, Stadt",29.33,5.54,2.31992669172932,89.2,6.9,11.45
120690249,Groß Kreutz (Havel),28.16,6.17,15.1618668976308,78.8,15.48,30.92
120690304,Kleinmachnow,18.7,8.43,1.33710215820265,99.3,7.33,18.9
120690306,Kloster Lehnin,26.9,5.99,3.32728240699832,78.4,16.48,30.23
120690397,Michendorf,25.29,8.06,0.44391744312026,89.8,12.05,25.92
120690454,Nuthetal,18.33,7.61,0.46156377466652,94.3,13.87,31.74
120690590,Schwielowsee,20.74,8.07,0.365592568924594,93.6,12.96,19.29
120690596,Seddiner See,23.99,5.58,0.387170466429617,92.5,8.54,22.78
120690604,Stahnsdorf,18.53,7.41,1.54935678578041,94.0,8.32,19.36
120690616,"Teltow, Stadt",16.62,7.29,1.15844557172257,97.7,2.39,9.4
120690632,"Treuenbrietzen, Stadt",29.2,5.54,21.0732684126562,71.2,22.53,42.47
120690656,"Werder (Havel), Stadt",21.25,7.71,0.423183364769407,89.9,6.57,10.39
120690665,Wiesenburg/Mark,33.97,5.16,3.73817916764637,50.7,17.51,30.69
120695902,Beetzsee,24.23,4.9,0.991089454198017,70.2,15.41,27.13
120695904,Brück,32.52,6.02,2.03576241315031,89.2,19.42,29.37
120695910,Niemegk,31.83,5.22,34.6983256257955,46.7,17.79,34.21
120695917,Wusterwitz,28.16,5.07,7.2587469348659,71.8,20.46,39.03
120695918,Ziesar,30.47,4.78,9.21534677816035,80.8,23.75,44.79
120700125,Groß Pankow (Prignitz),22.8,4.12,11.7195573899371,22.3,14.09,28.71
120700149,Gumtow,33.67,4.26,110.044544710518,71.4,15.28,30.64
120700173,Karstädt,21.3,4.33,47.6404217391304,63.8,15.47,35.85
120700296,"Perleberg, Stadt",15.48,4.79,8.69205219689462,92.5,3.79,9.08
120700302,Plattenburg,31.54,4.56,30.3054597770413,52.0,18.52,38.86
120700316,"Pritzwalk, Stadt",21.43,4.84,4.81472115139679,72.2,4.58,10.25
120700424,"Wittenberge, Stadt",15.55,5.07,0.804092415513452,93.3,4.23,7.11
120705001,Bad Wilsnack/Weisen,21.51,4.95,1.89417992796333,68.1,15.73,27.22
120705005,Lenzen-Elbtalaue,26.29,4.57,2.24538332058148,62.9,22.03,39.38
120705006,Meyenburg,24.67,4.67,117.448549577805,42.0,20.76,35.43
120705009,Putlitz-Berge,25.23,4.44,28.1885372756072,65.9,20.45,36.78
120710057,"Drebkau/Drjowk, Stadt",25.92,4.87,13.0617749954636,,,
120710076,"Forst (Lausitz)/Baršć (Łužyca), Stadt",20.27,4.82,3.29821612993559,,,
120710160,"Guben, Stadt",23.9,6.46,1.80238037034774,90.5,4.17,10.39
120710244,Kolkwitz/Gołkojce,20.92,5.14,4.90105594779632,,,
120710301,Neuhausen/Spree / Kopańce/Sprjewja,18.99,4.87,20.3063249899071,,,
120710337,Schenkendöbern/Derbno,30.44,4.36,9.90350271816881,,,
120710372,"Spremberg/Grodk, Stadt",17.22,5.1,1.34128339124392,,,
120710408,"Welzow/Wjelcej, Stadt",21.98,4.51,3.86595389748256,,,
12071057,"Drebkau, Stadt",,,,81.2,19.28,38.79
12071076,"Forst (Lausitz), Stadt",,,,87.1,3.77,11.46
12071244,Kolkwitz,,,,78.9,14.52,25.6
12071301,Neuhausen/Spree,,,,65.7,15.82,31.14
12071337,Schenkendöbern,,,,33.6,12.21,27.46
12071372,"Spremberg, Stadt",,,,82.3,5.23,13.25
12071408,"Welzow, Stadt",,,,82.7,20.18,40.79
120715101,Burg (Spreewald),22.09,6.09,0.843354465270121,71.6,19.19,33.78
120715102,Döbern-Land,24.2,4.38,14.2621930774437,66.4,15.09,34.51
120715107,Peitz,22.61,4.82,11.9597496251874,76.5,18.74,35.55
120720002,Am Mellensee,30.38,5.47,0.945481662250732,70.4,11.78,27.04
120720014,"Baruth/Mark, Stadt",29.89,5.78,31.0129932839277,54.3,21.28,41.2
120720017,Blankenfelde-Mahlow,21.99,8.04,0.45816526629857,92.2,4.33,11.99
120720120,Großbeeren,19.22,7.63,3.89898203460818,92.3,7.44,20.62
120720169,"Jüterbog, Stadt",30.58,5.37,18.2967272438947,87.7,4.85,8.32
120720232,"Luckenwalde, Stadt",25.89,5.74,1.51077364556841,95.7,3.5,7.63
120720240,"Ludwigsfelde, Stadt",19.33,6.34,0.524805446101886,92.6,4.61,9.29
120720297,Niedergörsdorf,32.9,4.8,21.0214152733119,74.2,13.0,26.59
120720312,Nuthe-Urstromtal,27.78,5.39,5.83164495357892,48.4,11.32,20.38
120720340,Rangsdorf,23.83,7.35,0.468587858059,83.1,12.75,19.76
120720426,"Trebbin, Stadt",26.62,6.0,6.24335083865815,58.3,13.57,30.56
120720477,"Zossen, Stadt",26.2,6.22,1.72400681192554,76.7,5.56,14.29
120725204,Dahme/Mark,30.35,4.63,41.5587105438402,61.6,21.22,41.48
120730008,"Angermünde, Stadt",31.85,5.55,12.2915961145194,71.2,6.02,11.26
120730069,Boitzenburger Land,28.89,4.58,58.8251574576813,54.1,21.49,33.76
120730384,"Lychen, Stadt",29.44,4.86,0.991390127388535,66.3,22.4,37.87
120730429,Nordwestuckermark,28.37,4.88,30.4526443805416,21.8,15.03,28.25
120730452,"Prenzlau, Stadt",21.16,5.45,19.0089587498017,90.9,3.17,9.2
120730572,"Templin, Stadt",24.79,5.66,1.03038393486762,80.5,5.52,9.47
120730579,Uckerland,28.25,4.01,97.755724666143,36.3,17.8,33.32
120735051,"Schwedt/Oder, Stadt",22.22,5.11,5.49632346870549,98.2,5.11,7.09
120735303,Brüssow (Uckermark),25.9,4.7,60.4421784741144,37.8,16.23,37.77
120735304,Gartz (Oder),37.23,4.68,26.0647897336127,57.8,25.51,42.58
120735305,Gerswalde,30.23,4.75,6.47559001617749,58.5,17.9,30.71
120735306,Gramzow,32.12,4.4,34.4949997077305,51.8,15.63,28.37
12073910,Oder-Welse,,,,81.5,14.03,23.9
13003000,"Rostock, Hansestadt",,,,99.2,8.42,20.04
130030000,"Rostock, Hanse- und Universitätsstadt",10.58,6.7,0.284056292873476,,,
13004000,"Schwerin, Landeshauptstadt",15.71,6.06,0.746489614183131,99.3,6.61,16.57
130710027,"Dargun, Stadt",22.09,4.89,2.15643216655228,61.9,13.71,50.05
130710029,"Demmin, Hansestadt",19.68,4.99,2.53854256854257,89.3,1.8,5.93
130710033,Feldberger Seenlandschaft,27.15,5.32,2.60640601336303,54.5,29.82,65.53
130710107,"Neubrandenburg, Vier-Tore-Stadt",11.67,5.49,0.451741721233337,,,
130710110,"Neustrelitz, Residenzstadt",19.85,5.6,1.45929621435595,,,
130710156,"Waren (Müritz), Stadt",14.39,5.86,1.09619452673156,97.3,1.71,9.42
13071107,"Neubrandenburg, Stadt",,,,99.9,4.4,15.92
13071110,"Neustrelitz, Stadt",,,,92.8,3.62,12.12
130715151,Demmin-Land,25.52,4.48,24.9638210251955,10.3,11.97,28.69
130715153,Malchin am Kummerower See,22.32,5.14,3.74040736719011,73.3,15.76,44.81
130715154,Malchow,18.45,5.54,3.51945554630401,35.8,22.47,69.76
130715155,Mecklenburgische Kleinseenplatte,25.39,5.19,5.15999249812453,37.6,22.43,47.16
130715156,Neustrelitz-Land,27.46,4.67,4.6394726441726,28.5,16.43,32.26
130715157,Neverin,18.75,4.87,7.17529425810119,57.0,11.72,32.04
130715158,Penzliner Land,22.44,4.83,2.65103804834378,48.2,16.99,35.04
130715159,Röbel-Müritz,22.42,5.1,8.71858678596008,45.6,24.27,65.39
130715160,Seenlandschaft Waren,21.42,4.79,4.75210415149308,20.0,11.9,30.24
130715161,Stargarder Land,21.43,5.05,3.46743429324681,65.0,14.47,30.72
130715162,Stavenhagen,22.18,4.82,3.58140029012714,50.3,22.55,60.8
130715163,Treptower Tollensewinkel,21.74,4.79,33.5951027170312,41.9,20.74,52.41
130715164,Woldegk,27.19,4.61,17.7191527427491,38.8,24.48,62.06
130720006,"Bad Doberan, Stadt",16.32,6.46,0.530123899953682,97.8,1.39,5.99
130720029,Dummerstorf,16.27,6.31,5.94695107555089,45.7,12.93,31.12
130720036,"Graal-Müritz, Ostseeheilbad",16.01,6.72,0.112152043987569,,,
130720043,"Güstrow, Barlachstadt",18.84,5.55,2.13001387197185,,,
130720058,"Kröpelin, Stadt",19.2,5.61,9.35880410022779,71.0,8.72,22.24
130720060,"Kühlungsborn, Ostseebad, Stadt",13.77,7.57,0.412110240139355,,,
130720074,"Neubukow, Schliemannstadt",20.65,5.37,4.35047436215011,,,
130720091,Sanitz,22.62,7.04,2.00578336380256,84.3,17.66,35.28
130720093,Satow,23.36,5.26,19.8793834512255,65.7,14.42,26.43
130720106,"Teterow, Bergringstadt",19.19,6.01,1.07990336732274,,,
13072036,Graal-Müritz,,,,97.5,17.31,29.03
13072043,"Güstrow, Stadt",,,,96.3,3.9,9.46
13072060,"Kühlungsborn, Stadt",,,,86.3,15.98,34.34
13072074,"Neubukow, Stadt",,,,92.1,16.83,37.53
13072106,"Teterow, Stadt",,,,92.4,2.36,9.34
130725251,Bad Doberan-Land,17.66,6.88,2.68986539549164,72.4,6.8,17.31
130725252,Bützow-Land,22.18,5.04,11.661934346468,49.8,26.0,51.98
130725253,Carbäk,15.51,6.95,6.59022471061902,73.1,10.45,30.18
130725254,Gnoien,27.11,5.06,8.08792162955291,55.2,23.82,52.23
130725255,Güstrow-Land,22.37,4.97,12.9924248305607,40.1,12.46,26.65
130725256,Krakow am See,25.16,5.09,11.6609861174329,49.6,18.0,35.65
130725257,Laage,23.67,5.29,6.47526944658378,62.4,20.53,48.26
130725258,Mecklenburgische Schweiz,25.63,4.81,8.01201310471525,35.4,12.44,28.77
130725259,Neubukow-Salzhaff,21.38,5.92,16.6068539932837,36.9,20.53,42.47
130725260,Rostocker Heide,17.5,6.15,1.54567713130933,68.4,12.77,41.09
130725261,Schwaan,21.47,6.0,10.7083928571429,52.4,23.72,37.86
130725262,Tessin,25.67,5.74,1.77969562724014,56.9,24.5,57.45
130725263,Warnow-West,16.65,7.61,1.85385140792568,83.0,10.8,25.42
130730011,"Binz, Ostseebad",8.8,7.09,0.188737601442741,,,
130730035,"Grimmen, Stadt",18.93,5.47,9.07501710828291,82.0,1.87,8.65
130730055,"Marlow, Stadt",25.19,5.43,14.3575703025138,24.3,14.22,36.27
130730070,"Putbus, Stadt",17.52,6.24,1.11893732067976,76.4,12.28,35.61
130730080,"Sassnitz, Stadt",16.09,5.62,0.452587455158169,99.6,22.73,61.36
130730088,"Stralsund, Hansestadt",12.39,5.83,0.537734228391422,99.6,4.65,15.53
130730089,Süderholz,26.53,5.1,35.3734081983309,15.5,9.44,32.03
130730105,"Zingst, Ostseeheilbad",11.37,7.74,0.306306334699023,,,
13073011,Binz,,,,100.0,16.89,40.11
13073105,Zingst,,,,71.4,39.13,67.38
130735351,Altenpleen,17.99,5.72,1.86903892136026,52.0,13.86,37.28
130735352,Barth,20.07,5.87,9.47841327665141,66.1,24.56,42.08
130735353,Bergen auf Rügen,17.13,5.49,1.15819282641272,70.8,7.11,17.6
130735354,Darß/Fischland,16.26,8.02,3.74976341024873,68.0,26.23,39.8
130735355,Franzburg-Richtenberg,24.03,4.95,6.95910005157298,50.0,18.36,45.21
130735356,Miltzow,23.22,5.55,12.0856474412172,38.7,12.97,32.88
130735357,Mönchgut-Granitz,10.27,7.12,0.552334291688448,91.8,23.48,57.83
130735358,Niepars,19.64,5.78,2.85998451053284,45.7,11.26,34.46
130735359,Nord-Rügen,16.4,5.32,2.42874651702786,80.2,30.82,45.88
130735360,Recknitz-Trebeltal,26.3,5.07,12.9874236190043,50.0,19.59,50.22
130735361,Ribnitz-Damgarten,20.08,5.78,2.8420919156601,75.9,5.21,12.51
130735362,West-Rügen,19.57,5.82,2.8491210509853,52.1,18.53,47.94
130740026,"Grevesmühlen, Stadt",23.66,5.76,4.05748956158664,90.5,1.76,7.5
130740035,"Insel Poel, Ostseebad",20.96,5.87,0.616288765822785,,,
130740087,"Wismar, Hansestadt",18.34,6.0,1.46352775878572,99.2,4.6,12.33
13074035,Insel Poel,,,,74.6,17.49,35.06
130745451,Dorf Mecklenburg-Bad Kleinen,24.88,5.45,4.39388322835191,59.1,12.96,27.01
130745452,Gadebusch,26.88,5.44,2.55128113810123,60.8,23.66,61.17
130745453,Grevesmühlen-Land,25.2,5.5,8.54862998124707,50.2,9.35,27.99
130745454,Klützer Winkel,23.39,6.51,2.8362505692686,60.3,14.2,34.52
130745455,Lützow-Lübstorf,25.45,5.51,5.29849203552815,49.1,15.47,41.74
130745456,Neuburg,21.95,5.39,9.25229932950191,46.2,14.98,32.19
130745457,Neukloster-Warin,24.7,5.01,2.93331819017841,51.6,21.69,48.37
130745458,Rehna,28.5,5.51,4.87798828125,28.1,23.89,64.64
130745459,Schönberger Land,23.61,6.39,5.35595674423616,76.6,17.53,36.59
130750005,"Anklam, Hansestadt",16.2,5.14,2.27047417153996,,,
130750039,"Greifswald, Universitäts- und Hansestadt",10.74,6.41,0.389115327268767,,,
130750049,"Heringsdorf, Ostseebad",9.09,7.21,0.19019821958457,,,
13075005,"Anklam, Stadt",,,,67.2,3.78,9.45
130750105,"Pasewalk, Stadt",17.3,4.75,2.32913199469983,87.9,2.45,3.73
130750130,"Strasburg (Uckermark), Stadt",25.16,4.9,2.23809795551561,83.7,20.8,34.28
130750136,"Ueckermünde, Seebad, Stadt",13.07,5.31,1.28317597115608,,,
13075039,"Greifswald, Hansestadt",,,,97.1,3.73,11.46
13075049,Heringsdorf,,,,97.8,29.79,66.13
